d10,length_value,length_type,speed_value,speed_type,lanes_value,lanes_type
293184554,90.60748270953404,float,,NoneType,,NoneType
157725692,6.4906181233594795,float,,NoneType,2,str
956532189,6.4359087189186965,float,50,str,3,str
458167915,3.9015262989316675,float,30,str,,NoneType
19851266,74.59169365427181,float,20,str,1,str
80062578,104.1532908801937,float,30,str,,NoneType
940759213,4.28115168923269,float,20,str,1,str
905950771,16.93773546809952,float,,NoneType,,NoneType
905950771,9.706011240854,float,,NoneType,,NoneType
1173374899,37.681181247232104,float,,NoneType,3,str
869289369,9.909780084308576,float,,NoneType,1,str
583238443,5.075034023330898,float,,NoneType,2,str
157725744,42.07193015626817,float,30,str,3,str
1154531846,23.184114838289773,float,,NoneType,1,str
157690232,9.762159763642373,float,30,str,,NoneType
1158215887,14.975023364940776,float,30,str,,NoneType
1158217967,34.351832192126146,float,30,str,,NoneType
15361522,5.842584307110443,float,30,str,1,str
344656420,10.051598146204979,float,30,str,,NoneType
344656420,12.59056797723203,float,30,str,,NoneType
19790494,2.3025386622123323,float,,NoneType,,NoneType
16376297,2.3779167094205484,float,,NoneType,1,str
1390304680,2.6766073425192154,float,30,str,,NoneType
406712453,3.389450006657717,float,50,str,1,str
297375663,1.9294900145812612,float,,NoneType,,NoneType
669871283,7.040783971871892,float,,NoneType,,NoneType
142265574,4.315556750478239,float,50,str,2,str
260270251,8.988273490477285,float,,NoneType,,NoneType
1338090836,5.262724423425795,float,30,str,1,str
1166098116,48.62470430454434,float,,NoneType,1,str
1166098118,9.157997703615422,float,,NoneType,1,str
22878451,85.93823087873564,float,30,str,,NoneType
1166098120,6.441680650408244,float,,NoneType,1,str
157689983,42.078992173939724,float,,NoneType,1,str
298781002,38.519831716050525,float,30,str,1,str
1166098122,3.1095768474592917,float,,NoneType,1,str
685355380,23.097856201226108,float,,NoneType,1,str
1166098124,3.112226495160316,float,30,str,,NoneType
1166098126,8.431683824148958,float,,NoneType,1,str
157740266,18.610568206296023,float,,NoneType,1,str
1166098127,5.636115437261755,float,30,str,,NoneType
23610845,45.57919051965386,float,,NoneType,1,str
15090452,6.7474642394086795,float,,NoneType,1,str
672137739,7.2709976504189875,float,,NoneType,1,str
96407676,85.27277523418823,float,30,str,,NoneType
96407676,3.385947573674458,float,30,str,,NoneType
685760949,3.115185612700272,float,,NoneType,1,str
1173652655,75.70855518612449,float,30,str,,NoneType
275929496,9.037759602916925,float,30,str,,NoneType
1173711156,41.658160833775206,float,30,str,,NoneType
1173711832,21.394964264647832,float,30,str,,NoneType
1173711070,3.3922808733183105,float,30,str,1,str
1173711654,23.109221749791192,float,30,str,,NoneType
493685688,23.66449424830028,float,30,str,,NoneType
22878603,20.976210015048444,float,30,str,,NoneType
1173711784,8.684013260093488,float,30,str,,NoneType
1173711785,81.81912763112148,float,30,str,,NoneType
1173711962,13.983924057917234,float,30,str,,NoneType
1173711963,23.393880102014922,float,30,str,,NoneType
22992457,43.02980108747025,float,30,str,,NoneType
1173711831,127.65981126882909,float,30,str,,NoneType
690054056,11.889546073022547,float,,NoneType,1,str
1178750458,38.0730115116877,float,30,str,,NoneType
1178750469,25.878434296346995,float,30,str,,NoneType
157756039,28.739351406331135,float,30,str,,NoneType
157756050,75.0928079059807,float,30,str,,NoneType
157756050,4.388079629165192,float,30,str,,NoneType
157756044,74.60484323069964,float,30,str,,NoneType
255966285,5.166815918716188,float,30,str,1,str
297760943,5.58529870728083,float,30,str,,NoneType
297760943,39.710321572410834,float,30,str,,NoneType
454757329,19.96317334347227,float,30,str,,NoneType
282699487,1.431616156729385,float,30,str,,NoneType
1322900656,9.360394900191288,float,30,str,,NoneType
1322900656,47.6222000149149,float,30,str,,NoneType
455891709,5.399826233731811,float,50,str,1,str
951270563,7.246638602610956,float,50,str,1,str
23610903,68.24986661221949,float,,NoneType,1,str
1180236818,11.315181081651119,float,30,str,,NoneType
1180237177,22.253861570488535,float,30,str,,NoneType
1180237184,19.670093219423432,float,30,str,,NoneType
1180237185,36.558063902982624,float,30,str,,NoneType
1180236962,38.94719155536313,float,,NoneType,,NoneType
1180236975,8.9442712202365,float,,NoneType,,NoneType
23053207,5.044467119532302,float,30,str,,NoneType
1180236767,28.530842269237354,float,30,str,,NoneType
24597058,19.225488100206025,float,30,str,,NoneType
1180236760,53.618785654604345,float,30,str,,NoneType
1180236762,12.456575798798564,float,30,str,,NoneType
1180237174,10.389242465467815,float,30,str,,NoneType
1183713143,16.358749604778733,float,30,str,1,str
1183713144,50.55531654237499,float,30,str,1,str
367954144,30.20282045244396,float,50,str,,NoneType
1183713153,57.66200547262591,float,50,str,,NoneType
15067574,2.119994995295473,float,30,str,1,str
1183713098,49.652729764465086,float,30,str,1,str
23217340,16.61893630251883,float,,NoneType,,NoneType
1183713285,29.245635847970455,float,,NoneType,,NoneType
1393965785,24.838408615984278,float,,NoneType,,NoneType
1393965785,37.51812430103934,float,,NoneType,,NoneType
22992299,9.043058318118137,float,,NoneType,,NoneType
22685816,34.210592483983945,float,,NoneType,,NoneType
311465702,98.0731450990616,float,,NoneType,,NoneType
414615526,4.9396812340261524,float,30,str,,NoneType
566032575,4.672051561087563,float,30,str,1,str
455401389,5.014764320986429,float,30,str,,NoneType
672354313,3.8084151971180966,float,30,str,,NoneType
1343510059,4.703476820591528,float,30,str,,NoneType
1343510070,4.2618841228117486,float,,NoneType,,NoneType
1251202422,6.934772921057846,float,30,str,,NoneType
666263757,7.417584949755778,float,30,str,,NoneType
373332009,9.326013716641443,float,30,str,,NoneType
414615526,5.928165771732194,float,30,str,,NoneType
282699487,8.016217803913076,float,30,str,,NoneType
287251039,5.0946834110201555,float,30,str,,NoneType
157740288,3.153870402339772,float,30,str,,NoneType
58104738,6.231544061811751,float,,NoneType,,NoneType
58104738,60.76766547094915,float,,NoneType,,NoneType
280990338,4.565491657211554,float,,NoneType,5,str
280990338,20.001379025738963,float,,NoneType,5,str
259135815,29.29904414444108,float,,NoneType,,NoneType
1193090955,38.21215547159883,float,,NoneType,,NoneType
1193090953,27.80305512516957,float,,NoneType,,NoneType
1193090954,46.23046564895549,float,,NoneType,,NoneType
1193090671,36.81700142432668,float,,NoneType,,NoneType
1193090693,62.88894183328354,float,,NoneType,,NoneType
286223938,58.49374285349901,float,,NoneType,,NoneType
1193090693,62.88894183328354,float,,NoneType,,NoneType
1193090650,22.876032286141847,float,,NoneType,,NoneType
1193090663,38.78424461069994,float,,NoneType,,NoneType
24844796,12.061831665330164,float,,NoneType,,NoneType
24844796,3.5606817232052177,float,,NoneType,,NoneType
671931987,2.509398537089422,float,30,str,2,str
671931987,3.4741094932179593,float,30,str,2,str
1279689346,8.203658011436106,float,30,str,,NoneType
1194106856,28.91950339571879,float,,NoneType,,NoneType
1279689346,18.278501331968158,float,30,str,,NoneType
1166075032,2.026593659923306,float,30,str,1,str
255062643,3.156939391511932,float,30,str,,NoneType
1198097539,25.100431199685545,float,50,str,6,str
1198097539,18.55947752557901,float,50,str,6,str
1198097536,6.2329867003434964,float,50,str,1,str
1198097538,88.32387454541063,float,50,str,4,str
1198097538,88.32387454541063,float,50,str,4,str
1198097539,25.100431199685545,float,50,str,6,str
317182842,3.6301890048376695,float,,NoneType,2,str
1198097539,6.60848824277069,float,50,str,6,str
1198097540,3.22996696580492,float,50,str,3,str
671908756,3.890175719841363,float,,NoneType,2,str
1198097540,3.905221288214392,float,50,str,3,str
1198097541,6.703285288041408,float,50,str,5,str
528935366,57.1796842020501,float,50,str,4,str
1198097541,45.5212110548238,float,50,str,5,str
528935366,59.72117044002001,float,50,str,4,str
1198097543,10.11155190997158,float,50,str,4,str
672971943,1.5280498410095138,float,,NoneType,,NoneType
672971943,1.3881116078675544,float,,NoneType,,NoneType
672971943,0.682562454759452,float,,NoneType,,NoneType
303054780,4.465010303089513,float,,NoneType,1,str
1255331448,34.09590708256295,float,30,str,1,str
1255331448,19.04301432396155,float,30,str,1,str
667945916,52.961686894038095,float,50,str,4,str
287389528,32.75457252057298,float,30,str,,NoneType
1206698202,137.55780265319018,float,50,str,6,str
1207733481,81.6099798210649,float,50,str,6,str
1206698202,137.55780265319018,float,50,str,6,str
1207733482,50.86802708186125,float,50,str,6,str
19790439,39.534962620642055,float,,NoneType,1,str
157756044,9.006231921061543,float,30,str,,NoneType
951274609,31.0615852899858,float,50,str,1,str
1189693526,6.77876457808396,float,50,str,1,str
554835482,33.28248855200661,float,50,str,4,str
951274852,11.332190835376437,float,,NoneType,,NoneType
1210604386,16.710542119039538,float,50,str,2,str
20310292,72.95011821174039,float,30,str,,NoneType
230377103,65.5580401264826,float,30,str,,NoneType
43699754,8.29533210537815,float,,NoneType,1,str
23610903,55.53550140775456,float,,NoneType,1,str
1173374899,16.78490811381572,float,,NoneType,3,str
157694523,60.37129223882764,float,,NoneType,,NoneType
673236014,17.03415432362665,float,,NoneType,,NoneType
157694524,17.20533589804079,float,,NoneType,,NoneType
157694512,23.615970291368097,float,,NoneType,,NoneType
1218549379,25.526292115951716,float,,NoneType,,NoneType
1218549380,29.689658794476482,float,,NoneType,,NoneType
19790439,49.339742095692166,float,,NoneType,1,str
19790390,19.444764990453322,float,,NoneType,1,str
322427020,45.558157465487525,float,50,str,4,str
322427020,3.41246247268042,float,50,str,4,str
157740322,4.454113556439013,float,,NoneType,3,str
157740322,4.462996992160487,float,,NoneType,3,str
672975072,6.370435643909425,float,,NoneType,2,str
672975072,9.162442105042263,float,,NoneType,2,str
672975072,4.864059380989041,float,,NoneType,2,str
672975072,6.298136615280022,float,,NoneType,2,str
962303850,43.42445433535464,float,,NoneType,4,str
1222803124,40.453768072233665,float,50,str,4,str
1223449811,7.4982799558380915,float,30,str,2,str
1224028544,29.61917189438845,float,30,str,2,str
1223449811,2.8552663542559067,float,30,str,2,str
1223449811,2.7411025947252887,float,30,str,2,str
1223449811,7.660625676819576,float,30,str,2,str
1223449811,7.673174876593722,float,30,str,2,str
1223449811,7.960320850569724,float,30,str,2,str
1223449811,7.96257137057894,float,30,str,2,str
1223449811,6.149007163371584,float,30,str,2,str
1223449811,6.1657672980836695,float,30,str,2,str
215631370,8.99620515028405,float,30,str,3,str
1223449811,6.138911883005891,float,30,str,2,str
1223449813,5.6293189891828135,float,30,str,2,str
1223449813,5.632930998139573,float,30,str,2,str
1223449813,5.6293189891828135,float,30,str,2,str
1223449813,6.216625254243723,float,30,str,2,str
1223449813,6.225518321903894,float,30,str,2,str
1223449813,7.837748994673231,float,30,str,2,str
1223449813,7.8255349976934045,float,30,str,2,str
1223449813,6.957230950601628,float,30,str,2,str
1223449813,7.837748994673231,float,30,str,2,str
1223449813,6.875808438059349,float,30,str,2,str
1223449814,8.97718404122094,float,30,str,1,str
1223449815,2.4577453078741605,float,30,str,1,str
1223449815,2.2083376923797156,float,30,str,1,str
1223449815,2.20311768917936,float,30,str,1,str
1223449815,4.664102745812553,float,30,str,1,str
1223449815,4.6894943753822185,float,30,str,1,str
1223449813,6.875808438059349,float,30,str,2,str
1223449813,6.957230950601628,float,30,str,2,str
1223449813,5.8230772145915735,float,30,str,2,str
1223449813,5.793593609451538,float,30,str,2,str
1223449811,2.7446952407174066,float,30,str,2,str
1223449811,7.4982799558380915,float,30,str,2,str
1223476496,10.16232394166672,float,30,str,2,str
1223476496,45.21407874471411,float,30,str,2,str
451756756,44.87943023939323,float,30,str,,NoneType
451756756,3.7192961415749304,float,30,str,,NoneType
1224868380,1.9827978702366158,float,30,str,,NoneType
1224868380,4.782147745247388,float,30,str,,NoneType
1224868379,1.811350314995239,float,30,str,,NoneType
1315532648,24.114557044034626,float,30,str,,NoneType
940759214,101.23146640394516,float,30,str,,NoneType
1314374153,6.429133628083385,float,30,str,,NoneType
141322633,2.660643362426766,float,,NoneType,,NoneType
1035380715,4.021404247349791,float,30,str,,NoneType
1412148627,3.6100293946496507,float,30,str,,NoneType
528935365,3.0126000049686414,float,30,str,,NoneType
528935365,94.08312543985863,float,30,str,,NoneType
317148679,4.23301027369031,float,30,str,,NoneType
141400171,4.155223625540143,float,30,str,1,str
356654919,4.309104421859891,float,30,str,1,str
287251036,3.7484838793033552,float,30,str,1,str
1366625072,4.330444920297841,float,30,str,,NoneType
673203907,5.180595361371273,float,30,str,1,str
279879060,5.319114932876586,float,30,str,,NoneType
1347766777,3.7684257343830887,float,30,str,,NoneType
1412444343,4.759034598346705,float,30,str,,NoneType
1122045419,3.913145742758426,float,30,str,,NoneType
666250887,3.365568883647033,float,30,str,,NoneType
668848229,3.719747567007834,float,30,str,,NoneType
22682785,5.389161071411874,float,,NoneType,,NoneType
1367340062,62.58809908892204,float,30,str,1,str
303054780,4.23983284171767,float,,NoneType,1,str
946378364,7.516306683725166,float,,NoneType,,NoneType
516952807,2.4929231682557758,float,,NoneType,3,str
1234050850,1.3691027535772138,float,,NoneType,3,str
34607214,4.61196210644707,float,50,str,4,str
22893221,3.2117847756542854,float,,NoneType,3,str
1234144805,0.11386570812383298,float,,NoneType,3,str
1198097542,15.225753074654175,float,50,str,4,str
1198097542,4.75418249077446,float,50,str,4,str
65699525,14.71714991182584,float,,NoneType,1,str
1301038792,6.866435359890544,float,,NoneType,2,str
1234961857,31.699480655216803,float,,NoneType,3,str
258885399,1.5396639718267,float,50,str,4,str
1234961862,51.64328061277403,float,50,str,2,str
956941954,6.046872159108689,float,30,str,1,str
297432675,1.5698949845071524,float,30,str,,NoneType
674490680,17.928566581359387,float,30,str,,NoneType
1235011190,31.264486051060345,float,50,str,2,str
23217070,35.564060893931725,float,30,str,,NoneType
23217268,12.181662918302322,float,30,str,,NoneType
23217268,18.143694961346235,float,30,str,,NoneType
1239220395,1.6581295198190935,float,50,str,2,str
1248250644,1.346883974991292,float,50,str,3,str
1240609724,2.3239897421913325,float,,NoneType,,NoneType
1239365075,4.348915495682781,float,,NoneType,1,str
685760949,1.9502560975850856,float,,NoneType,1,str
1050700339,17.910758471761255,float,30,str,2,str
1251202422,16.483707649737404,float,30,str,,NoneType
1251202560,42.91448051955147,float,30,str,,NoneType
1251202570,31.100293896138066,float,30,str,,NoneType
672354313,14.729148573279371,float,30,str,,NoneType
1255331913,31.46609521346533,float,30,str,1,str
1344341928,51.55593407199216,float,30,str,1,str
1255331886,33.30731520365799,float,30,str,,NoneType
1255331676,35.013555384644555,float,30,str,1,str
1255331670,16.252053525826927,float,30,str,1,str
1255331671,47.172842194234526,float,30,str,1,str
1255331448,11.61290694837231,float,30,str,1,str
609935114,5.371323899026541,float,50,str,5,str
609935114,6.781611781892005,float,50,str,5,str
375682073,5.275734550050634,float,30,str,1,str
749617826,21.429236372217677,float,30,str,1,str
544840020,4.495024372973812,float,30,str,1,str
609935109,14.235807361483191,float,50,str,3,str
288281161,56.17354751772436,float,,NoneType,2,str
1224868380,2.4635403298342107,float,30,str,,NoneType
1224868380,1.9827978702366158,float,30,str,,NoneType
1224868379,4.518507212498405,float,30,str,,NoneType
1224868379,1.811350314995239,float,30,str,,NoneType
19851266,10.872236048189441,float,20,str,1,str
23855977,8.938702390894017,float,,NoneType,,NoneType
23855977,36.308255616499444,float,,NoneType,,NoneType
683840371,3.1815191113546577,float,20,str,,NoneType
1267137218,9.385319752045076,float,30,str,,NoneType
238198912,7.148878441969401,float,50,str,1,str
